2020/2/18 5:51,0,0,0.0902315,0.126467
2020/2/18 5:51,1,0.00332778,0.119885,0.109785
2020/2/18 6:6,0,0.00739814,0.0977629,0.128733
2020/2/18 6:6,1,0.000742592,0.0623444,0.10263
2020/2/18 6:21,0,0.00258519,0.0713593,0.118346
2020/2/18 6:21,1,0.00258519,0.0996945,0.113337
2020/2/18 6:35,0,0,0.114033,0.119924
2020/2/18 6:35,1,0.00332778,0.0749981,0.108137
2020/2/18 6:50,0,0,0.0779759,0.101198
2020/2/18 6:50,1,0,0.0682741,0.104491
2020/2/18 7:5,0,0,0.0718889,0.0972408
2020/2/18 7:5,1,0.00332778,0.114802,0.121189
2020/2/18 7:20,0,0.00274259,0.12013,0.122352
2020/2/18 7:20,1,0.00274259,0.0901926,0.105563
2020/2/18 7:35,0,0.00391296,0.104494,0.125798
2020/2/18 7:35,1,0.000585185,0.0955389,0.119545
2020/2/18 7:50,0,0.00332778,0.113713,0.126235
2020/2/18 7:50,1,0,0.0669296,0.0984241
2020/2/18 8:4,0,0.00332778,0.0710037,0.111922
2020/2/18 8:4,1,0,0.0710111,0.099287
2020/2/18 8:19,0,0,0.076874,0.109843
2020/2/18 8:19,1,0,0.0705592,0.0933407
2020/2/18 8:34,0,0,0.0934148,0.126389
2020/2/18 8:34,1,0.00332778,0.0952167,0.114207
2020/2/18 8:49,0,0,0.055237,0.104769
2020/2/18 8:49,1,0,0.0904815,0.116098
2020/2/18 9:4,0,0,0.0555481,0.084374
2020/2/18 9:4,1,0,0.0804796,0.101194
2020/2/18 9:19,0,0.00052037,0.0736185,0.110933
2020/2/18 9:19,1,0,0.0937926,0.112848
2020/2/18 9:33,0,0.00613518,0.107265,0.125791
2020/2/18 9:33,1,0,0.0750778,0.106135
2020/2/18 9:48,0,0,0.0715815,0.118959
2020/2/18 9:48,1,0,0.0893815,0.11047
2020/2/18 10:3,0,0,0.085963,0.0988574
2020/2/18 10:3,1,0,0.0967963,0.113213
2020/2/18 10:18,0,0,0.0846926,0.103552
2020/2/18 10:18,1,0,0.0874481,0.102467
2020/2/18 10:33,0,0.00584815,0.094926,0.135524
2020/2/18 10:33,1,0,0.0738685,0.0913796
2020/2/18 10:48,0,0.00413518,0.0906038,0.106406
2020/2/18 10:48,1,0.00557037,0.0893296,0.126157
2020/2/18 11:2,0,0.00332778,0.0965907,0.125041
2020/2/18 11:2,1,0.00441296,0.105876,0.130363
2020/2/18 11:17,0,0.00501481,0.0915093,0.129715
2020/2/18 11:17,1,0,0.0915148,0.108118
2020/2/18 11:32,0,0.00829629,0.124254,0.133641
2020/2/18 11:32,1,0,0.0947648,0.110689
2020/2/18 11:47,0,1.66667e-05,0.0940778,0.121126
2020/2/18 11:47,1,0,0.0746963,0.118422
2020/2/18 12:2,0,0.00332778,0.0506852,0.112798
2020/2/18 12:2,1,0,0.0893871,0.114852
2020/2/18 12:17,0,0,0.103898,0.131333
2020/2/18 12:17,1,0,0.0764444,0.111443
2020/2/18 12:31,0,0,0.0418889,0.104298
2020/2/18 12:31,1,0.000298148,0.0697037,0.10628
2020/2/18 12:46,0,2.03704e-05,0.0665611,0.0965815
2020/2/18 12:46,1,0.00303519,0.0839722,0.107472
2020/2/18 13:1,0,0.00337963,0.108907,0.117833
2020/2/18 13:1,1,0,0.0715889,0.0748148
2020/2/18 13:16,0,0.00333333,0.098176,0.116313
2020/2/18 13:16,1,0,0.0656926,0.0844611
2020/2/18 13:31,0,0.00333333,0.0925685,0.115144
2020/2/18 13:31,1,0,0.0768352,0.0931592
2020/2/18 13:46,0,0,0.0619351,0.0956759
2020/2/18 13:46,1,0,0.0683481,0.0895686
2020/2/18 14:0,0,0,0.107435,0.124922
2020/2/18 14:0,1,0,0.0695056,0.0985667
2020/2/18 14:15,0,0.00666666,0.0892888,0.123652
2020/2/18 14:15,1,0,0.078674,0.107598
2020/2/18 14:30,0,0.00479815,0.0978259,0.108054
2020/2/18 14:30,1,0,0.0884981,0.111356
2020/2/18 14:45,0,0.00519629,0.107141,0.118548
2020/2/18 14:45,1,0.00118704,0.0969741,0.119165
2020/2/18 15:0,0,0,0.0613648,0.0965463
2020/2/18 15:0,1,0.00638889,0.117115,0.122343
2020/2/18 15:15,0,0,0.0741444,0.10167
2020/2/18 15:15,1,0.00305556,0.105932,0.113869
2020/2/18 15:29,0,0.00368704,0.113076,0.133285
2020/2/18 15:29,1,0.00270185,0.0831519,0.117043
2020/2/18 15:44,0,0.00297963,0.0954167,0.116344
2020/2/18 15:44,1,0,0.0650666,0.110717
2020/2/18 15:59,0,0,0.0891833,0.12365
2020/2/18 15:59,1,0.00318704,0.0712592,0.103735
2020/2/18 16:14,0,0,0.0805111,0.116924
2020/2/18 16:14,1,0.00336852,0.0498,0.102754
2020/2/18 16:29,0,0,0.0782037,0.114772
2020/2/18 16:29,1,0.00263148,0.0878778,0.125602
2020/2/18 16:44,0,0.00333333,0.0650167,0.111974
2020/2/18 16:44,1,0.00403518,0.107154,0.124657
2020/2/18 16:58,0,0.00333333,0.0936741,0.115676
2020/2/18 16:58,1,0,0.0720019,0.0954963
2020/2/18 17:13,0,0.00179815,0.0685741,0.0959537
2020/2/18 17:13,1,5.55556e-06,0.0746185,0.104413
2020/2/18 17:28,0,0.00486852,0.0974575,0.118106
2020/2/18 17:28,1,0.00332778,0.079276,0.112752
2020/2/18 17:43,0,0.00124259,0.0882648,0.110389
2020/2/18 17:43,1,0.00333333,0.0821111,0.101707
2020/2/18 17:58,0,0.00209074,0.0974055,0.114567
2020/2/18 17:58,1,0.000964815,0.0743111,0.106285
2020/2/18 18:13,0,0.00333333,0.113987,0.119074
2020/2/18 18:13,1,0.00302222,0.110667,0.119183
2020/2/18 18:27,0,0,0.0813926,0.109007
2020/2/18 18:27,1,0.0026463,0.0950408,0.112567
2020/2/18 18:42,0,0,0.0737944,0.102076
2020/2/18 18:42,1,0.000131481,0.0926611,0.0919982
2020/2/18 18:57,0,0,0.110437,0.112024
2020/2/18 18:57,1,0.00977777,0.113248,0.136907
2020/2/18 19:12,0,0,0.0881074,0.110667
2020/2/18 19:12,1,9.07407e-05,0.100465,0.123281
2020/2/18 19:27,0,0.00602037,0.0933075,0.128013
2020/2/18 19:27,1,0.00333333,0.0619778,0.119008
2020/2/18 19:42,0,0.00638889,0.0963259,0.123839
2020/2/18 19:42,1,0,0.0747056,0.105428
2020/2/18 19:56,0,0.00638889,0.104589,0.118633
2020/2/18 19:56,1,0.00213148,0.0693852,0.103806
2020/2/18 20:11,0,0.00638889,0.103696,0.131806
2020/2/18 20:11,1,0.00453518,0.110393,0.11503
2020/2/18 20:26,0,0.00147963,0.0927315,0.122174
2020/2/18 20:26,1,0,0.0810537,0.104293
2020/2/18 20:41,0,0.00333333,0.0799,0.123187
2020/2/18 20:41,1,0,0.0591444,0.091163
2020/2/18 20:56,0,0,0.0630352,0.100013
2020/2/18 20:56,1,0.00333333,0.0853166,0.107196
2020/2/18 21:11,0,0.000742592,0.0659019,0.118431
2020/2/18 21:11,1,0,0.0617889,0.0902833
2020/2/18 21:25,0,0.00259074,0.0981333,0.124661
2020/2/18 21:25,1,0.00333333,0.0639685,0.111024
2020/2/18 21:40,0,0.00352037,0.102322,0.119972
2020/2/18 21:40,1,0,0.0832315,0.104241
2020/2/18 21:55,0,0.00647407,0.109218,0.118539
2020/2/18 21:55,1,0,0.0814037,0.106122
2020/2/18 22:10,0,0,0.0657574,0.0912908
2020/2/18 22:10,1,0,0.0956982,0.101954
2020/2/18 22:25,0,0.000694444,0.0763297,0.106657
2020/2/18 22:25,1,0,0.0827222,0.109235
2020/2/18 22:40,0,0.00246482,0.0850796,0.114896
2020/2/18 22:40,1,0,0.0954,0.11307
2020/2/18 22:54,0,0.000868518,0.101737,0.116976
2020/2/18 22:54,1,0.00333333,0.0945371,0.106696
2020/2/18 23:9,0,0.00523704,0.10243,0.121685
2020/2/18 23:9,1,0,0.0621,0.0907186
2020/2/18 23:24,0,0.00638889,0.11243,0.126172
2020/2/18 23:24,1,0.00635555,0.0979,0.123789
2020/2/18 23:39,0,0.00170185,0.0914,0.118348
2020/2/18 23:39,1,0.0013537,0.0945463,0.115083
2020/2/18 23:54,0,0,0.0837444,0.123119
2020/2/18 23:54,1,0.00531296,0.108363,0.125732
2020/2/19 0:9,0,0,0.0742889,0.114544
2020/2/19 0:9,1,0.000798148,0.0999038,0.108332
2020/2/19 0:23,0,0.00333333,0.0622315,0.111889
2020/2/19 0:23,1,0.00586852,0.112409,0.131589
2020/2/19 0:38,0,0.00332778,0.0928982,0.113128
2020/2/19 0:38,1,0.00333333,0.0836018,0.126839
2020/2/19 0:53,0,0.00332778,0.088674,0.123785
2020/2/19 0:53,1,0,0.068787,0.113552
2020/2/19 1:8,0,0,0.0695129,0.0971111
2020/2/19 1:8,1,0.00640926,0.141131,0.126104
2020/2/19 1:23,0,0.00333333,0.115461,0.116202
2020/2/19 1:23,1,0.000257407,0.0639241,0.0845574
2020/2/19 1:38,0,0,0.114248,0.109618
2020/2/19 1:38,1,0.00333333,0.0741148,0.0925352
2020/2/19 1:52,0,0,0.0674518,0.0949944
2020/2/19 1:52,1,0.00224259,0.0987407,0.110241
2020/2/19 2:7,0,0,0.0522166,0.105683
2020/2/19 2:7,1,0.00109074,0.0944759,0.121057
2020/2/19 2:22,0,0.00333333,0.0801074,0.111091
2020/2/19 2:22,1,0,0.0673111,0.1069
